中国北京东城	116.42188470126446	39.93857401298612
中国北京西城	116.37319010401802	39.93428014370851
中国北京朝阳	116.52169489108084	39.95895316640668
中国北京丰台	116.29709445563441	39.824227168464276
中国北京石景山	116.18455581036746	39.93886654464553
中国北京海淀	116.23967780102151	40.03316204507791
中国北京门头沟	115.79579538125097	40.000893031476494
中国北京房山	115.86283631290442	39.72675262079634
中国北京通州	116.74007918067626	39.80981488385131
中国北京顺义	116.72822904528138	40.154951470441354
中国北京昌平	116.21645635689414	40.2217235498323
中国北京大兴	116.42519459737913	39.652790118364464
中国北京平谷	117.15043344819173	40.21592545389569
中国北京怀柔	116.59340835643431	40.63813934031092
中国北京密云	117.09666568438286	40.51733485384564
中国北京延庆	116.16188313979873	40.53547574711141
中国天津和平	117.20281365402627	39.12480884470283
中国天津河东	117.2616931652718	39.12662568466626
中国天津河西	117.23616545061846	39.08449373961522
中国天津南开	117.16272794945209	39.11698728552219
中国天津河北	117.2202967650772	39.17314893392419
中国天津红桥	117.16221680791986	39.17062133122504
中国天津滨海新区	117.64628627057449	39.05917663803484
中国天津东丽	117.41478234324515	39.13960464277469
中国天津西青	117.12620134664701	39.03506461148468
中国天津津南	117.39290995971812	38.96979053272527
中国天津北辰	117.18060609828129	39.25913062597893
中国天津宁河	117.63123582919582	39.39042157005324
中国天津武清	117.0345779137272	39.457042575494015
中国天津静海	116.98682530718416	38.837510804606694
中国天津宝坻	117.41142059078038	39.61554400413299
中国天津蓟县	117.44115922145824	40.00961366062446
中国河北石家庄	114.52208184420766	38.048958314615454
中国河北唐山	118.18345059773411	39.6505309225366
中国河北邯郸	114.4826939323422	36.60930792847117
中国河北邢台	114.52048681294414	37.069531196911996
中国河北保定	115.49481016907626	38.88656454802744
中国河北张家口	114.89378153032918	40.81118849110306
中国河北承德	117.93382245583847	40.992521052457136
中国河北沧州	116.86380647644208	38.297615350325714
中国河北廊坊	116.70360222263986	39.51861062508462
中国河北衡水	115.68622865290865	37.74692904585666
中国山西太原	112.5508635890553	37.89027705396754
中国山西大同	113.29050867308048	40.11374449970518
中国山西阳泉	113.56923760163296	37.86952949322259
中国山西长治	113.12029208572514	36.20166438574343
中国山西晋城	112.86733275750684	35.49983446722556
中国山西朔州	112.47992772666272	39.33767196622064
中国山西晋中	112.73851439991773	37.69336152679759
中国山西运城	111.00685365308033	35.03885947981193
中国山西忻州	112.72793882880985	38.46103057295889
中国山西临汾	111.53878759640808	36.09974544358536
中国山西吕梁	111.14315660234801	37.52731609696258
中国内蒙古呼和浩特	111.6603505200542	40.828318873081585
中国内蒙古包头	114.41586754816612	43.46823822194904
中国内蒙古乌海	114.41586754816612	43.46823822194904
中国内蒙古赤峰	114.41586754816612	43.46823822194904
中国内蒙古通辽	114.41586754816612	43.46823822194904
中国内蒙古鄂尔多斯	109.99757300751905	39.83213275490387
中国内蒙古呼伦贝尔	114.41586754816612	43.46823822194904
中国内蒙古巴彦淖尔	114.41586754816612	43.46823822194904
中国内蒙古乌兰察布	114.41586754816612	43.46823822194904
中国内蒙古兴安	114.41586754816612	43.46823822194904
中国内蒙古锡林郭勒	114.41586754816612	43.46823822194904
中国内蒙古阿拉善	114.41586754816612	43.46823822194904
中国辽宁沈阳	123.43279092160505	41.808644783515746
中国辽宁大连	121.59347778143518	38.94870993830429
中国辽宁鞍山	123.0077633288837	41.118743682153465
中国辽宁抚顺	123.92981976705381	41.8773038295909
中国辽宁本溪	123.77806236979248	41.32583762664885
中国辽宁丹东	124.33854311476908	40.1290228266375
中国辽宁锦州	121.14774873823639	41.13087887591732
中国辽宁营口	122.23339137079269	40.66865106647352
中国辽宁阜新	121.66082212856833	42.01925010706022
中国辽宁辽阳	123.17245120514733	41.27333926556943
中国辽宁盘锦	122.07322781023007	41.14124802295616
中国辽宁铁岭	123.85484961461594	42.29975701212545
中国辽宁朝阳	120.44616270273576	41.57182766785653
中国辽宁葫芦岛	120.86075764475588	40.743029881317504
中国吉林长春	125.31364242720072	43.89833760709784
中国吉林吉林	126.56454398883335	43.87198833435933
中国吉林四平	124.39138207367984	43.17552470112557
中国吉林辽源	109.0687937407428	34.33417452957172
中国吉林通化	126.56454398883335	43.87198833435933
中国吉林白山	126.43579767534614	41.94585939701795
中国吉林松原	126.56454398883335	43.87198833435933
中国吉林白城	126.56454398883335	43.87198833435933
中国吉林延边	129.4859019581615	42.896413603744136
中国黑龙江哈尔滨	126.65771685544611	45.7732246332393
中国黑龙江齐齐哈尔	128.0474137149926	47.35659164311141
中国黑龙江鸡西	130.94176727325066	45.32153988655108
中国黑龙江鹤岗	130.29247205063453	47.33866590372683
中国黑龙江双鸭山	131.1714017395816	46.65510206248248
中国黑龙江大庆	128.0474137149926	47.35659164311141
中国黑龙江伊春	128.0474137149926	47.35659164311141
中国黑龙江佳木斯	130.28473458595482	46.813779604740354
中国黑龙江七台河	131.0190480471218	45.77500536864039
中国黑龙江牡丹江	129.608035395637	44.58852115278252
中国黑龙江黑河	127.50083029523519	50.250690090738274
中国黑龙江绥化	128.0474137149926	47.35659164311141
中国黑龙江大兴安岭	124.19610419017351	51.9917889680144
中国上海黄浦	121.49607206403445	31.227203440768868
中国上海卢湾	121.48123797847695	31.213348379555082
中国上海徐汇	121.44623500472937	31.169152089592195
中国上海长宁	121.3876161086648	31.213301496813617
中国上海静安	121.45475555700204	31.23538080348789
中国上海普陀	121.39844294374956	31.263742929075534
中国上海闸北	121.4577688102147	31.288044465926138
中国上海虹口	121.49191854079479	31.28249722898657
中国上海杨浦	121.5357165996346	31.304510479541904
中国上海闵行	121.42502428093465	31.093537540382123
中国上海宝山	121.40904121844942	31.398622694466777
中国上海嘉定	121.25101353755592	31.36433805543363
中国上海浦东新区	121.6384813140922	31.23089534913395
中国上海金山	121.17984761953278	30.903227295284108
中国上海松江	121.22679050142115	31.021244628098586
中国上海奉贤	121.56064167963345	30.915122452605868
中国上海青浦	121.09142524282201	31.130862397996967
中国上海崇明	121.56909950182741	31.52860136250956
中国江苏南京	118.77807440802562	32.05723550180587
中国江苏无锡	120.30545590053595	31.57003745192303
中国江苏徐州	117.18810662317686	34.27155343109188
中国江苏常州	119.98186101345706	31.771396744684242
中国江苏苏州	120.61990711548988	31.317987367952437
中国江苏南通	120.87380095093022	32.014664540823446
中国江苏连云港	119.17387221741889	34.60154896700999
中国江苏淮安	119.31329513263806	33.52834896694177
中国江苏盐城	119.36848893835847	33.01379716995394
中国江苏扬州	119.42777755116975	32.40850525456844
中国江苏镇江	119.45583540512952	32.20440944359928
中国江苏泰州	119.91960601619071	32.47605327483028
中国江苏宿迁	118.29689337855334	33.95204973370865
中国浙江杭州	120.2193754157201	30.259244461536102
中国浙江宁波	121.57900597258933	29.885258965918055
中国浙江温州	120.6906347337091	28.002837594041246
中国浙江嘉兴	120.76042769895746	30.77399223958183
中国浙江湖州	120.13724316328172	30.877925155690896
中国浙江绍兴	120.59246738555154	30.00236458052847
中国浙江金华	119.65257570368145	29.10289910539069
中国浙江衢州	118.87584165150854	28.95691044753569
中国浙江舟山	122.1698720983516	30.036010302553937
中国浙江台州	121.59104685964108	29.142747682543035
中国浙江丽水	119.95720242066378	29.159494120760925
中国安徽合肥	117.28269909168304	31.86694226068694
中国安徽芜湖	118.38410842322828	31.36601978754301
中国安徽蚌埠	117.35707986587582	32.92949890669797
中国安徽淮南	117.01863886329463	32.64281182374795
中国安徽马鞍山	118.515881846623	31.688528158880025
中国安徽淮北	116.79144742863005	33.96002330536412
中国安徽铜陵	117.81942872880637	30.940929694665662
中国安徽安庆	117.0587387721073	30.537897817381097
中国安徽黄山	118.07754612726298	30.277745895120198
中国安徽滁州	118.32457035097686	32.31735059538377
中国安徽阜阳	115.82093225904637	32.90121133056961
